"class_code","group"
"G01R  31/3172","IPC3"
"G01R  31/31721","IPC3"
"G01R  31/31722","IPC3"
"G01R  31/31723","IPC3"
"G01R  31/31724","IPC3"
"G01R  31/31725","IPC3"
"G01R  31/31726","IPC3"
"G01R  31/31727","IPC3"
"G01R  31/31728","IPC3"
"G01R  31/31729","IPC3"
"G01R  31/3173","IPC3"
"G01R  31/31731","IPC3"
"G01R  31/31732","IPC3"
"G01R  31/31733","IPC3"
"G01R  31/31734","IPC3"
"G01R  31/31735","IPC3"
"G01R  31/31736","IPC3"
"G01R  31/31737","IPC3"
"G01R  31/31738","IPC3"
"G01R  31/31739","IPC3"
"G01R  31/3174","IPC3"
"G01R  31/31741","IPC3"
"G01R  31/31742","IPC3"
"G01R  31/31743","IPC3"
"G01R  31/31744","IPC3"
"G01R  31/31745","IPC3"
"G01R  31/31746","IPC3"
"G01R  31/31747","IPC3"
"G01R  31/31748","IPC3"
"G01R  31/31749","IPC3"
"G01R  31/3175","IPC3"
"G01R  31/31751","IPC3"
"G01R  31/31752","IPC3"
"G01R  31/31753","IPC3"
"G01R  31/31754","IPC3"
"G01R  31/31755","IPC3"
"G01R  31/31756","IPC3"
"G01R  31/31757","IPC3"
"G01R  31/31758","IPC3"
"G01R  31/31759","IPC3"
"G01R  31/3176","IPC3"
"G01R  31/31761","IPC3"
"G01R  31/31762","IPC3"
"G01R  31/31763","IPC3"
"G01R  31/31764","IPC3"
"G01R  31/31765","IPC3"
"G01R  31/31766","IPC3"
"G01R  31/31767","IPC3"
"G01R  31/31768","IPC3"
"G01R  31/31769","IPC3"
"G01R  31/3177","IPC3"
"G01R  31/31771","IPC3"
"G01R  31/31772","IPC3"
"G01R  31/31773","IPC3"
"G01R  31/31774","IPC3"
"G01R  31/31775","IPC3"
"G01R  31/31776","IPC3"
"G01R  31/31777","IPC3"
"G01R  31/31778","IPC3"
"G01R  31/31779","IPC3"
"G01R  31/3178","IPC3"
"G01R  31/31781","IPC3"
"G01R  31/31782","IPC3"
"G01R  31/31783","IPC3"
"G01R  31/31784","IPC3"
"G01R  31/31785","IPC3"
"G01R  31/31786","IPC3"
"G01R  31/31787","IPC3"
"G01R  31/31788","IPC3"
"G01R  31/31789","IPC3"
"G01R  31/3179","IPC3"
"G01R  31/31791","IPC3"
"G01R  31/31792","IPC3"
"G01R  31/31793","IPC3"
"G01R  31/31794","IPC3"
"G01R  31/31795","IPC3"
"G01R  31/31796","IPC3"
"G01R  31/31797","IPC3"
"G01R  31/31798","IPC3"
"G01R  31/31799","IPC3"
"G01R  31/318","IPC3"
"G01R  31/31801","IPC3"
"G01R  31/31802","IPC3"
"G01R  31/31803","IPC3"
"G01R  31/31804","IPC3"
"G01R  31/31805","IPC3"
"G01R  31/31806","IPC3"
"G01R  31/31807","IPC3"
"G01R  31/31808","IPC3"
"G01R  31/31809","IPC3"
"G01R  31/3181","IPC3"
"G01R  31/31811","IPC3"
"G01R  31/31812","IPC3"
"G01R  31/31813","IPC3"
"G01R  31/31814","IPC3"
"G01R  31/31815","IPC3"
"G01R  31/31816","IPC3"
"G01R  31/31817","IPC3"
"G01R  31/31818","IPC3"
"G01R  31/31819","IPC3"
"G01R  31/3182","IPC3"
"G01R  31/31821","IPC3"
"G01R  31/31822","IPC3"
"G01R  31/31823","IPC3"
"G01R  31/31824","IPC3"
"G01R  31/31825","IPC3"
"G01R  31/31826","IPC3"
"G01R  31/31827","IPC3"
"G01R  31/31828","IPC3"
"G01R  31/31829","IPC3"
"G01R  31/3183","IPC3"
"G01R  31/31831","IPC3"
"G01R  31/31832","IPC3"
"G01R  31/31833","IPC3"
"G01R  31/31834","IPC3"
"G01R  31/31835","IPC3"
"G01R  31/31836","IPC3"
"G01R  31/31837","IPC3"
"G01R  31/31838","IPC3"
"G01R  31/31839","IPC3"
"G01R  31/3184","IPC3"
"G01R  31/31841","IPC3"
"G01R  31/31842","IPC3"
"G01R  31/31843","IPC3"
"G01R  31/31844","IPC3"
"G01R  31/31845","IPC3"
"G01R  31/31846","IPC3"
"G01R  31/31847","IPC3"
"G01R  31/31848","IPC3"
"G01R  31/31849","IPC3"
"G01R  31/3185","IPC3"
"G01R  31/31851","IPC3"
"G01R  31/31852","IPC3"
"G01R  31/31853","IPC3"
"G01R  31/31854","IPC3"
"G01R  31/31855","IPC3"
"G01R  31/31856","IPC3"
"G01R  31/31857","IPC3"
"G01R  31/31858","IPC3"
"G01R  31/31859","IPC3"
"G01R  31/3186","IPC3"
"G01R  31/31861","IPC3"
"G01R  31/31862","IPC3"
"G01R  31/31863","IPC3"
"G01R  31/31864","IPC3"
"G01R  31/31865","IPC3"
"G01R  31/31866","IPC3"
"G01R  31/31867","IPC3"
"G01R  31/31868","IPC3"
"G01R  31/31869","IPC3"
"G01R  31/3187","IPC3"
"G01R  31/31871","IPC3"
"G01R  31/31872","IPC3"
"G01R  31/31873","IPC3"
"G01R  31/31874","IPC3"
"G01R  31/31875","IPC3"
"G01R  31/31876","IPC3"
"G01R  31/31877","IPC3"
"G01R  31/31878","IPC3"
"G01R  31/31879","IPC3"
"G01R  31/3188","IPC3"
"G01R  31/31881","IPC3"
"G01R  31/31882","IPC3"
"G01R  31/31883","IPC3"
"G01R  31/31884","IPC3"
"G01R  31/31885","IPC3"
"G01R  31/31886","IPC3"
"G01R  31/31887","IPC3"
"G01R  31/31888","IPC3"
"G01R  31/31889","IPC3"
"G01R  31/3189","IPC3"
"G01R  31/31891","IPC3"
"G01R  31/31892","IPC3"
"G01R  31/31893","IPC3"
"G01R  31/31894","IPC3"
"G01R  31/31895","IPC3"
"G01R  31/31896","IPC3"
"G01R  31/31897","IPC3"
"G01R  31/31898","IPC3"
"G01R  31/31899","IPC3"
"G01R  31/319","IPC3"
"G01R  31/31901","IPC3"
"G01R  31/31902","IPC3"
"G01R  31/31903","IPC3"
"G01R  31/31904","IPC3"
"G01R  31/31905","IPC3"
"G01R  31/31906","IPC3"
"G01R  31/31907","IPC3"
"G01R  31/31908","IPC3"
"G01R  31/31909","IPC3"
"G01R  31/3191","IPC3"
"G01R  31/31911","IPC3"
"G01R  31/31912","IPC3"
"G01R  31/31913","IPC3"
"G01R  31/31914","IPC3"
"G01R  31/31915","IPC3"
"G01R  31/31916","IPC3"
"G01R  31/31917","IPC3"
"G01R  31/31918","IPC3"
"G01R  31/31919","IPC3"
"G01R  31/3192","IPC3"
"G01R  31/31921","IPC3"
"G01R  31/31922","IPC3"
"G01R  31/31923","IPC3"
"G01R  31/31924","IPC3"
"G01R  31/31925","IPC3"
"G01R  31/31926","IPC3"
"G01R  31/31927","IPC3"
"G01R  31/31928","IPC3"
"G01R  31/31929","IPC3"
"G01R  31/3193","IPC3"
"G01R  31/31931","IPC3"
"G01R  31/31932","IPC3"
"G01R  31/31933","IPC3"
"G01R  31/31934","IPC3"
"G01R  31/31935","IPC3"
"G01R  31/31936","IPC3"
"G01R  31/31937","IPC3"
"G01R  31/36","IPC3"
"G01R  31/3601","IPC3"
"G01R  31/3602","IPC3"
"G01R  31/3603","IPC3"
"G01R  31/3604","IPC3"
"G01R  31/3605","IPC3"
"G01R  31/3606","IPC3"
"G01R  31/3607","IPC3"
"G01R  31/3608","IPC3"
"G01R  31/3609","IPC3"
"G01R  31/361","IPC3"
"G01R  31/3611","IPC3"
"G01R  31/3612","IPC3"
"G01R  31/3613","IPC3"
"G01R  31/3614","IPC3"
"G01R  31/3615","IPC3"
"G01R  31/3616","IPC3"
"G01R  31/3617","IPC3"
"G01R  31/3618","IPC3"
"G01R  31/3619","IPC3"
"G01R  31/362","IPC3"
"G01R  31/3621","IPC3"
"G01R  31/3622","IPC3"
"G01R  31/3623","IPC3"
"G01R  31/3624","IPC3"
"G01R  31/3625","IPC3"
"G01R  31/3626","IPC3"
"G01R  31/3627","IPC3"
"G01R  31/3628","IPC3"
"G01R  31/3629","IPC3"
"G01R  31/363","IPC3"
"G01R  31/3631","IPC3"
"G01R  31/3632","IPC3"
"G01R  31/3633","IPC3"
"G01R  31/3634","IPC3"
"G01R  31/3635","IPC3"
"G01R  31/3636","IPC3"
"G01R  31/3637","IPC3"
"G01R  31/3638","IPC3"
"G01R  31/3639","IPC3"
"G01R  31/364","IPC3"
"G01R  31/3641","IPC3"
"G01R  31/3642","IPC3"
"G01R  31/3643","IPC3"
"G01R  31/3644","IPC3"
"G01R  31/3645","IPC3"
"G01R  31/3646","IPC3"
"G01R  31/3647","IPC3"
"G01R  31/3648","IPC3"
"G01R  31/3649","IPC3"
"G01R  31/365","IPC3"
"G01R  31/3651","IPC3"
"G01R  31/3652","IPC3"
"G01R  31/3653","IPC3"
"G01R  31/3654","IPC3"
"G01R  31/3655","IPC3"
"G01R  31/3656","IPC3"
"G01R  31/3657","IPC3"
"G01R  31/3658","IPC3"
"G01R  31/3659","IPC3"
"G01R  31/366","IPC3"
"G01R  31/3661","IPC3"
"G01R  31/3662","IPC3"
"G01R  31/3663","IPC3"
"G01R  31/3664","IPC3"
"G01R  31/3665","IPC3"
"G01R  31/3666","IPC3"
"G01R  31/3667","IPC3"
"G01R  31/3668","IPC3"
"G01R  31/3669","IPC3"
"G01R  31/367","IPC3"
"G01R  31/3671","IPC3"
"G01R  31/3672","IPC3"
"G01R  31/3673","IPC3"
"G01R  31/3674","IPC3"
"G01R  31/3675","IPC3"
"G01R  31/3676","IPC3"
"G01R  31/3677","IPC3"
"G01R  31/3678","IPC3"
"G01R  31/3679","IPC3"
"G01R  31/368","IPC3"
"G01R  31/3681","IPC3"
"G01R  31/3682","IPC3"
"G01R  31/3683","IPC3"
"G01R  31/3684","IPC3"
"G01R  31/3685","IPC3"
"G01R  31/3686","IPC3"
"G01R  31/3687","IPC3"
"G01R  31/3688","IPC3"
"G01R  31/3689","IPC3"
"G01R  31/369","IPC3"
"G01R  31/3691","IPC3"
"G01R  31/3692","IPC3"
"G01R  31/3693","IPC3"
"G01R  31/3694","IPC3"
"G01R  31/3695","IPC3"
"G01R  31/3696","IPC3"
"G01S   7/41","IPC3"
"G01S   7/411","IPC3"
"G01S   7/412","IPC3"
"G01S   7/413","IPC3"
"G01S   7/414","IPC3"
"G01S   7/415","IPC3"
"G01S   7/416","IPC3"
"G01S   7/417","IPC3"
"G01S   7/418","IPC3"
"G05B  13/02","IPC3"
"G05B  13/021","IPC3"
"G05B  13/022","IPC3"
"G05B  13/023","IPC3"
"G05B  13/024","IPC3"
"G05B  13/025","IPC3"
"G05B  13/026","IPC3"
"G05B  13/027","IPC3"
"G05B  13/028","IPC3"
"G05B  13/029","IPC3"
"G05B  13/03","IPC3"
"G05B  13/031","IPC3"
"G05B  13/032","IPC3"
"G05B  13/033","IPC3"
"G05B  13/034","IPC3"
"G05B  13/035","IPC3"
"G05B  13/036","IPC3"
"G05B  13/037","IPC3"
"G05B  13/038","IPC3"
"G05B  13/039","IPC3"
"G05B  13/04","IPC3"
"G05B  13/041","IPC3"
"G05B  13/042","IPC3"
"G05B  13/043","IPC3"
"G05B  13/044","IPC3"
"G05B  13/045","IPC3"
"G05B  13/046","IPC3"
"G05B  13/047","IPC3"
"G05B  13/048","IPC3"
"G06F  11/14","IPC3"
"G06F  11/1401","IPC3"
"G06F  11/1402","IPC3"
"G06F  11/1403","IPC3"
"G06F  11/1404","IPC3"
"G06F  11/1405","IPC3"
"G06F  11/1406","IPC3"
"G06F  11/1407","IPC3"
"G06F  11/1408","IPC3"
"G06F  11/1409","IPC3"
"G06F  11/141","IPC3"
"G06F  11/1411","IPC3"
"G06F  11/1412","IPC3"
"G06F  11/1413","IPC3"
"G06F  11/1414","IPC3"
"G06F  11/1415","IPC3"
"G06F  11/1416","IPC3"
"G06F  11/1417","IPC3"
"G06F  11/1418","IPC3"
"G06F  11/1419","IPC3"
"G06F  11/142","IPC3"
"G06F  11/1421","IPC3"
"G06F  11/1422","IPC3"
"G06F  11/1423","IPC3"
"G06F  11/1424","IPC3"
"G06F  11/1425","IPC3"
"G06F  11/1426","IPC3"
"G06F  11/1427","IPC3"
"G06F  11/1428","IPC3"
"G06F  11/1429","IPC3"
"G06F  11/143","IPC3"
"G06F  11/1431","IPC3"
"G06F  11/1432","IPC3"
"G06F  11/1433","IPC3"
"G06F  11/1434","IPC3"
"G06F  11/1435","IPC3"
"G06F  11/1436","IPC3"
"G06F  11/1437","IPC3"
"G06F  11/1438","IPC3"
"G06F  11/1439","IPC3"
"G06F  11/144","IPC3"
"G06F  11/1441","IPC3"
"G06F  11/1442","IPC3"
"G06F  11/1443","IPC3"
"G06F  11/1444","IPC3"
"G06F  11/1445","IPC3"
"G06F  11/1446","IPC3"
"G06F  11/1447","IPC3"
"G06F  11/1448","IPC3"
"G06F  11/1449","IPC3"
"G06F  11/145","IPC3"
"G06F  11/1451","IPC3"
"G06F  11/1452","IPC3"
"G06F  11/1453","IPC3"
"G06F  11/1454","IPC3"
"G06F  11/1455","IPC3"
"G06F  11/1456","IPC3"
"G06F  11/1457","IPC3"
"G06F  11/1458","IPC3"
"G06F  11/1459","IPC3"
"G06F  11/146","IPC3"
"G06F  11/1461","IPC3"
"G06F  11/1462","IPC3"
"G06F  11/1463","IPC3"
"G06F  11/1464","IPC3"
"G06F  11/1465","IPC3"
"G06F  11/1466","IPC3"
"G06F  11/1467","IPC3"
"G06F  11/1468","IPC3"
"G06F  11/1469","IPC3"
"G06F  11/147","IPC3"
"G06F  11/1471","IPC3"
"G06F  11/1472","IPC3"
"G06F  11/1473","IPC3"
"G06F  11/1474","IPC3"
"G06F  11/1475","IPC3"
"G06F  11/1476","IPC3"
"G06F  11/1477","IPC3"
"G06F  11/1478","IPC3"
"G06F  11/1479","IPC3"
"G06F  11/148","IPC3"
"G06F  11/1481","IPC3"
"G06F  11/1482","IPC3"
"G06F  11/1483","IPC3"
"G06F  11/1484","IPC3"
"G06F  11/1485","IPC3"
"G06F  11/1486","IPC3"
"G06F  11/1487","IPC3"
"G06F  11/1488","IPC3"
"G06F  11/1489","IPC3"
"G06F  11/149","IPC3"
"G06F  11/1491","IPC3"
"G06F  11/1492","IPC3"
"G06F  11/1493","IPC3"
"G06F  11/1494","IPC3"
"G06F  11/1495","IPC3"
"G06F  11/1496","IPC3"
"G06F  11/1497","IPC3"
"G06F  11/22","IPC3"
"G06F  11/221","IPC3"
"G06F  11/222","IPC3"
"G06F  11/223","IPC3"
"G06F  11/224","IPC3"
"G06F  11/225","IPC3"
"G06F  11/226","IPC3"
"G06F  11/227","IPC3"
"G06F  11/228","IPC3"
"G06F  11/229","IPC3"
"G06F  11/23","IPC3"
"G06F  11/231","IPC3"
"G06F  11/232","IPC3"
"G06F  11/233","IPC3"
"G06F  11/234","IPC3"
"G06F  11/235","IPC3"
"G06F  11/236","IPC3"
"G06F  11/237","IPC3"
"G06F  11/238","IPC3"
"G06F  11/239","IPC3"
"G06F  11/24","IPC3"
"G06F  11/241","IPC3"
"G06F  11/242","IPC3"
"G06F  11/243","IPC3"
"G06F  11/244","IPC3"
"G06F  11/245","IPC3"
"G06F  11/246","IPC3"
"G06F  11/247","IPC3"
"G06F  11/248","IPC3"
"G06F  11/249","IPC3"
"G06F  11/25","IPC3"
"G06F  11/251","IPC3"
"G06F  11/252","IPC3"
"G06F  11/253","IPC3"
"G06F  11/254","IPC3"
"G06F  11/255","IPC3"
"G06F  11/256","IPC3"
"G06F  11/257","IPC3"
"G06F  11/258","IPC3"
"G06F  11/259","IPC3"
"G06F  11/26","IPC3"
"G06F  11/261","IPC3"
"G06F  11/262","IPC3"
"G06F  11/263","IPC3"
"G06F  11/264","IPC3"
"G06F  11/265","IPC3"
"G06F  11/266","IPC3"
"G06F  11/267","IPC3"
"G06F  11/268","IPC3"
"G06F  11/269","IPC3"
"G06F  11/27","IPC3"
"G06F  11/271","IPC3"
"G06F  11/272","IPC3"
"G06F  11/273","IPC3"
"G06F  11/274","IPC3"
"G06F  11/275","IPC3"
"G06F  11/276","IPC3"
"G06F  11/277","IPC3"
"G06K   7/14","IPC3"
"G06K   7/1401","IPC3"
"G06K   7/1402","IPC3"
"G06K   7/1403","IPC3"
"G06K   7/1404","IPC3"
"G06K   7/1405","IPC3"
"G06K   7/1406","IPC3"
"G06K   7/1407","IPC3"
"G06K   7/1408","IPC3"
"G06K   7/1409","IPC3"
"G06K   7/141","IPC3"
"G06K   7/1411","IPC3"
"G06K   7/1412","IPC3"
"G06K   7/1413","IPC3"
"G06K   7/1414","IPC3"
"G06K   7/1415","IPC3"
"G06K   7/1416","IPC3"
"G06K   7/1417","IPC3"
"G06K   7/1418","IPC3"
"G06K   7/1419","IPC3"
"G06K   7/142","IPC3"
"G06K   7/1421","IPC3"
"G06K   7/1422","IPC3"
"G06K   7/1423","IPC3"
"G06K   7/1424","IPC3"
"G06K   7/1425","IPC3"
"G06K   7/1426","IPC3"
"G06K   7/1427","IPC3"
"G06K   7/1428","IPC3"
"G06K   7/1429","IPC3"
"G06K   7/143","IPC3"
"G06K   7/1431","IPC3"
"G06K   7/1432","IPC3"
"G06K   7/1433","IPC3"
"G06K   7/1434","IPC3"
"G06K   7/1435","IPC3"
"G06K   7/1436","IPC3"
"G06K   7/1437","IPC3"
"G06K   7/1438","IPC3"
"G06K   7/1439","IPC3"
"G06K   7/144","IPC3"
"G06K   7/1441","IPC3"
"G06K   7/1442","IPC3"
"G06K   7/1443","IPC3"
"G06K   7/1444","IPC3"
"G06K   7/1445","IPC3"
"G06K   7/1446","IPC3"
"G06K   7/1447","IPC3"
"G06K   7/1448","IPC3"
"G06K   7/1449","IPC3"
"G06K   7/145","IPC3"
"G06K   7/1451","IPC3"
"G06K   7/1452","IPC3"
"G06K   7/1453","IPC3"
"G06K   7/1454","IPC3"
"G06K   7/1455","IPC3"
"G06K   7/1456","IPC3"
"G06K   7/1457","IPC3"
"G06K   7/1458","IPC3"
"G06K   7/1459","IPC3"
"G06K   7/146","IPC3"
"G06K   7/1461","IPC3"
"G06K   7/1462","IPC3"
"G06K   7/1463","IPC3"
"G06K   7/1464","IPC3"
"G06K   7/1465","IPC3"
"G06K   7/1466","IPC3"
"G06K   7/1467","IPC3"
"G06K   7/1468","IPC3"
"G06K   7/1469","IPC3"
"G06K   7/147","IPC3"
"G06K   7/1471","IPC3"
"G06K   7/1472","IPC3"
"G06K   7/1473","IPC3"
"G06K   7/1474","IPC3"
"G06K   7/1475","IPC3"
"G06K   7/1476","IPC3"
"G06K   7/1477","IPC3"
"G06K   7/1478","IPC3"
"G06K   7/1479","IPC3"
"G06K   7/148","IPC3"
"G06K   7/1481","IPC3"
"G06K   7/1482","IPC3"
"G06K   7/1483","IPC3"
"G06K   7/1484","IPC3"
"G06K   7/1485","IPC3"
"G06K   7/1486","IPC3"
"G06K   7/1487","IPC3"
"G06K   7/1488","IPC3"
"G06K   7/1489","IPC3"
"G06K   7/149","IPC3"
"G06K   7/1491","IPC3"
"G06K   7/1492","IPC3"
"G06K   7/1493","IPC3"
"G06K   7/1494","IPC3"
"G06K   7/1495","IPC3"
"G06T   3/4","IPC3"
"G06T   3/4001","IPC3"
"G06T   3/4002","IPC3"
"G06T   3/4003","IPC3"
"G06T   3/4004","IPC3"
"G06T   3/4005","IPC3"
"G06T   3/4006","IPC3"
"G06T   3/4007","IPC3"
"G06T   3/4008","IPC3"
"G06T   3/4009","IPC3"
"G06T   3/401","IPC3"
"G06T   3/4011","IPC3"
"G06T   3/4012","IPC3"
"G06T   3/4013","IPC3"
"G06T   3/4014","IPC3"
"G06T   3/4015","IPC3"
"G06T   3/4016","IPC3"
"G06T   3/4017","IPC3"
"G06T   3/4018","IPC3"
"G06T   3/4019","IPC3"
"G06T   3/402","IPC3"
"G06T   3/4021","IPC3"
"G06T   3/4022","IPC3"
"G06T   3/4023","IPC3"
"G06T   3/4024","IPC3"
"G06T   3/4025","IPC3"
"G06T   3/4026","IPC3"
"G06T   3/4027","IPC3"
"G06T   3/4028","IPC3"
"G06T   3/4029","IPC3"
"G06T   3/403","IPC3"
"G06T   3/4031","IPC3"
"G06T   3/4032","IPC3"
"G06T   3/4033","IPC3"
"G06T   3/4034","IPC3"
"G06T   3/4035","IPC3"
"G06T   3/4036","IPC3"
"G06T   3/4037","IPC3"
"G06T   3/4038","IPC3"
"G06T   3/4039","IPC3"
"G06T   3/404","IPC3"
"G06T   3/4041","IPC3"
"G06T   3/4042","IPC3"
"G06T   3/4043","IPC3"
"G06T   3/4044","IPC3"
"G06T   3/4045","IPC3"
"G06T   3/4046","IPC3"
"G06T   3/4047","IPC3"
"G06T   3/4048","IPC3"
"G06T   3/4049","IPC3"
"G06T   3/405","IPC3"
"G06T   3/4051","IPC3"
"G06T   3/4052","IPC3"
"G06T   3/4053","IPC3"
"G06T   3/4054","IPC3"
"G06T   3/4055","IPC3"
"G06T   3/4056","IPC3"
"G06T   3/4057","IPC3"
"G06T   3/4058","IPC3"
"G06T   3/4059","IPC3"
"G06T   3/406","IPC3"
"G06T   3/4061","IPC3"
"G06T   3/4062","IPC3"
"G06T   3/4063","IPC3"
"G06T   3/4064","IPC3"
"G06T   3/4065","IPC3"
"G06T   3/4066","IPC3"
"G06T   3/4067","IPC3"
"G06T   3/4068","IPC3"
"G06T   3/4069","IPC3"
"G06T   3/407","IPC3"
"G06T   3/4071","IPC3"
"G06T   3/4072","IPC3"
"G06T   3/4073","IPC3"
"G06T   3/4074","IPC3"
"G06T   3/4075","IPC3"
"G06T   3/4076","IPC3"
"G06T   3/4077","IPC3"
"G06T   3/4078","IPC3"
"G06T   3/4079","IPC3"
"G06T   3/408","IPC3"
"G06T   3/4081","IPC3"
"G06T   3/4082","IPC3"
"G06T   3/4083","IPC3"
"G06T   3/4084","IPC3"
"G06T   3/4085","IPC3"
"G06T   3/4086","IPC3"
"G06T   3/4087","IPC3"
"G06T   3/4088","IPC3"
"G06T   3/4089","IPC3"
"G06T   3/409","IPC3"
"G06T   3/4091","IPC3"
"G06T   3/4092","IPC3"
"H04L  25/03001","IPC3"
"H04L  25/03002","IPC3"
"H04L  25/03003","IPC3"
"H04L  25/03004","IPC3"
"H04L  25/03005","IPC3"
"H04L  25/03006","IPC3"
"H04L  25/03007","IPC3"
"H04L  25/03008","IPC3"
"H04L  25/03009","IPC3"
"H04L  25/0301","IPC3"
"H04L  25/03011","IPC3"
"H04L  25/03012","IPC3"
"H04L  25/03013","IPC3"
"H04L  25/03014","IPC3"
"H04L  25/03015","IPC3"
"H04L  25/03016","IPC3"
"H04L  25/03017","IPC3"
"H04L  25/03018","IPC3"
"H04L  25/03019","IPC3"
"H04L  25/0302","IPC3"
"H04L  25/03021","IPC3"
"H04L  25/03022","IPC3"
"H04L  25/03023","IPC3"
"H04L  25/03024","IPC3"
"H04L  25/03025","IPC3"
"H04L  25/03026","IPC3"
"H04L  25/03027","IPC3"
"H04L  25/03028","IPC3"
"H04L  25/03029","IPC3"
"H04L  25/0303","IPC3"
"H04L  25/03031","IPC3"
"H04L  25/03032","IPC3"
"H04L  25/03033","IPC3"
"H04L  25/03034","IPC3"
"H04L  25/03035","IPC3"
"H04L  25/03036","IPC3"
"H04L  25/03037","IPC3"
"H04L  25/03038","IPC3"
"H04L  25/03039","IPC3"
"H04L  25/0304","IPC3"
"H04L  25/03041","IPC3"
"H04L  25/03042","IPC3"
"H04L  25/03043","IPC3"
"H04L  25/03044","IPC3"
"H04L  25/03045","IPC3"
"H04L  25/03046","IPC3"
"H04L  25/03047","IPC3"
"H04L  25/03048","IPC3"
"H04L  25/03049","IPC3"
"H04L  25/0305","IPC3"
"H04L  25/03051","IPC3"
"H04L  25/03052","IPC3"
"H04L  25/03053","IPC3"
"H04L  25/03054","IPC3"
"H04L  25/03055","IPC3"
"H04L  25/03056","IPC3"
"H04L  25/03057","IPC3"
"H04L  25/03058","IPC3"
"H04L  25/03059","IPC3"
"H04L  25/0306","IPC3"
"H04L  25/03061","IPC3"
"H04L  25/03062","IPC3"
"H04L  25/03063","IPC3"
"H04L  25/03064","IPC3"
"H04L  25/03065","IPC3"
"H04L  25/03066","IPC3"
"H04L  25/03067","IPC3"
"H04L  25/03068","IPC3"
"H04L  25/03069","IPC3"
"H04L  25/0307","IPC3"
"H04L  25/03071","IPC3"
"H04L  25/03072","IPC3"
"H04L  25/03073","IPC3"
"H04L  25/03074","IPC3"
"H04L  25/03075","IPC3"
"H04L  25/03076","IPC3"
"H04L  25/03077","IPC3"
"H04L  25/03078","IPC3"
"H04L  25/03079","IPC3"
"H04L  25/0308","IPC3"
"H04L  25/03081","IPC3"
"H04L  25/03082","IPC3"
"H04L  25/03083","IPC3"
"H04L  25/03084","IPC3"
"H04L  25/03085","IPC3"
"H04L  25/03086","IPC3"
"H04L  25/03087","IPC3"
"H04L  25/03088","IPC3"
"H04L  25/03089","IPC3"
"H04L  25/0309","IPC3"
"H04L  25/03091","IPC3"
"H04L  25/03092","IPC3"
"H04L  25/03093","IPC3"
"H04L  25/03094","IPC3"
"H04L  25/03095","IPC3"
"H04L  25/03096","IPC3"
"H04L  25/03097","IPC3"
"H04L  25/03098","IPC3"
"H04L  25/03099","IPC3"
"H04L  25/031","IPC3"
"H04L  25/03101","IPC3"
"H04L  25/03102","IPC3"
"H04L  25/03103","IPC3"
"H04L  25/03104","IPC3"
"H04L  25/03105","IPC3"
"H04L  25/03106","IPC3"
"H04L  25/03107","IPC3"
"H04L  25/03108","IPC3"
"H04L  25/03109","IPC3"
"H04L  25/0311","IPC3"
"H04L  25/03111","IPC3"
"H04L  25/03112","IPC3"
"H04L  25/03113","IPC3"
"H04L  25/03114","IPC3"
"H04L  25/03115","IPC3"
"H04L  25/03116","IPC3"
"H04L  25/03117","IPC3"
"H04L  25/03118","IPC3"
"H04L  25/03119","IPC3"
"H04L  25/0312","IPC3"
"H04L  25/03121","IPC3"
"H04L  25/03122","IPC3"
"H04L  25/03123","IPC3"
"H04L  25/03124","IPC3"
"H04L  25/03125","IPC3"
"H04L  25/03126","IPC3"
"H04L  25/03127","IPC3"
"H04L  25/03128","IPC3"
"H04L  25/03129","IPC3"
"H04L  25/0313","IPC3"
"H04L  25/03131","IPC3"
"H04L  25/03132","IPC3"
"H04L  25/03133","IPC3"
"H04L  25/03134","IPC3"
"H04L  25/03135","IPC3"
"H04L  25/03136","IPC3"
"H04L  25/03137","IPC3"
"H04L  25/03138","IPC3"
"H04L  25/03139","IPC3"
"H04L  25/0314","IPC3"
"H04L  25/03141","IPC3"
"H04L  25/03142","IPC3"
"H04L  25/03143","IPC3"
"H04L  25/03144","IPC3"
"H04L  25/03145","IPC3"
"H04L  25/03146","IPC3"
"H04L  25/03147","IPC3"
"H04L  25/03148","IPC3"
"H04L  25/03149","IPC3"
"H04L  25/0315","IPC3"
"H04L  25/03151","IPC3"
"H04L  25/03152","IPC3"
"H04L  25/03153","IPC3"
"H04L  25/03154","IPC3"
"H04L  25/03155","IPC3"
"H04L  25/03156","IPC3"
"H04L  25/03157","IPC3"
"H04L  25/03158","IPC3"
"H04L  25/03159","IPC3"
"H04L  25/0316","IPC3"
"H04L  25/03161","IPC3"
"H04L  25/03162","IPC3"
"H04L  25/03163","IPC3"
"H04L  25/03164","IPC3"
"H04L  25/03165","IPC3"
"H04L  25/03166","IPC3"
"H04L  25/03167","IPC3"
"H04L  25/03168","IPC3"
"H04L  25/03169","IPC3"
"H04L  25/0317","IPC3"
"H04L  25/03171","IPC3"
"H04L  25/03172","IPC3"
"H04L  25/03173","IPC3"
"H04L  25/03174","IPC3"
"H04L  25/03175","IPC3"
"H04L  25/03176","IPC3"
"H04L  25/03177","IPC3"
"H04L  25/03178","IPC3"
"H04L  25/03179","IPC3"
"H04L  25/0318","IPC3"
"H04L  25/03181","IPC3"
"H04L  25/03182","IPC3"
"H04L  25/03183","IPC3"
"H04L  25/03184","IPC3"
"H04L  25/03185","IPC3"
